0.5113709558282269,0.08541867676218207,0.5898790434661394,0.1353743430129648,0.26607380824258264,0.12415058778669863,0.15663028638473797,0.17870392689310233,0.2015490404789908,0.34665780751956987,0.19815503615730812,0.3424822596269834,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.12403923599637562,0.0,0.0,0.30326837680602736,0.11395043872159505,0.0,0.011648097442055416,0.10136307670566946,0.12825982856263352,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.02926663558446041,0.007953299773050482,0.008329185398203265,0.0,0.0055772573485235455,0.0,0.03974033215005335,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FOR Replication 
5
mkdir
