0.901511135521182,0.9312954062745253,0.8819792934667783,0.2444259620681395,0.09009870898003047,0.10715582491306375,0.18833586225083998,0.1727999661262798,0.26149251250549277,0.4011254353170166,0.6348762267310466,0.6347844308136015,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.72050660269529,0.0,0.0,0.02008805211919551,0.0,0.09686921153229733,0.10796147077706131,0.1255225749932336,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.048675735485531835,0.03495130007305525,0.012899692662164064,0.0,0.0,0.10851895226232067,0.03492871654981222,0.061294737560738,0.0,0.0039217275828775655,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
 FOR OPERATOR 

 FOR OPERATOR 

 FOR OPERATOR 

 FOR OPERATOR 

