	,Average,Minimum,1st Quartile,Median,3rd Quartile,Maximum,Variance,Count of utilization 0-30%,Count of utilization 30%-70%,Count of utilization 70%-100%,
Workload,0.5939039712971064,0.0,0.0,0.0,0.03675093232295179,1.0,0.3034498714136658,16,4,28
Error,0,0.0,0.0,0.0,0.0,0.0,NaN,N/A,N/A,N/A
Expired,93,0,0,0,0,0,279.0,N/A,N/A,N/A
,

		---Raw data in 10 min interval---
0.3254836405496627,0.49308127687361236,0.2986198495743113,0.03437299694111573,0.0,0.0,0.03470656066686395,0.08033456301063424,0.005376844339856746,0.06094941876029658,0.007370881768206772,0.05543644230334088,0.0,0.015081778754852948,0.1362111085588431,0.02527948789287393,0.0,0.011963309606738193,0.01399233153181001,0.05436941466608047,0.0,0.0010541442457387973,0.0,0.05412089591116853,0.09208132547465198,0.0,0.0,0.0,0.0,0.0,0.10170400974068983,0.0,0.0,0.0,0.0,0.180842614776914,0.011392828604009253,0.05846922958456702,0.0,0.0,0.0,0.0,0.0,0.0,0.052265042262192196,0.0,0.0,0.027788262313876544,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.011461619009819679,0.026319034426171672,0.1455605413901715,0.8026774199954758,0.0,0.0,0.0,0.0,0.0,0.47695833008750377,0.0,0.17694063723320497,0.05113629871672387,0.10525485637553977,0.0,0.06750213018417561,0.17916096991734065,0.18635418994927022,0.15329980921182695,0.4464709713017818,0.47349878791402134,0.19654860901540872,0.0,0.1808372876191271,0.7542148433011278,0.0,0.0,0.0,0.0,0.0,0.2277435707691815,0.0,0.0,0.0,0.0,0.0,0.0,0.4625863575563258,0.0,0.0,0.0,0.0,0.0,0.0,0.3045224112926377,0.05822261825447583,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2121691892956914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2148451013678816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.09711789209357002,0.0,0.0,0.03328217432569858,0.00708564953458346,0.01698075553139944,0.0,0.06711261383751399,0.012507294677277514,0.0,0.024916283232631287,0.04438534129468863,0.0,0.0,0.03791660953834963,0.0,0.03074884063270389,0.042224675426886904,0.018180290402323607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063208663632679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022713106129195637,0.0,0.0,0.0,0.025692324532450073,
0.0,0.0,0.0,0.0,0.3547885023397086,0.0,0.6136458254131751,0.623980302770299,0.6841141178123884,0.03219506039908282,0.5275102809291781,0.3117905229481259,0.32962488062952033,0.39370623501997315,0.614263112622023,0.6926056453803913,0.6899351912390443,0.5516467255294408,0.8119449302287585,0.22220568874354996,0.47981937157908305,0.3241659796908145,1.0,0.520331697120529,0.0,0.0,0.0,0.0,0.0,0.29766961654024726,0.18289601648923437,0.0,0.0,0.0,0.08353485779391434,0.5274587067170842,0.5419559552868662,0.04966197877482159,0.0,0.0,0.0,0.0,0.0,0.7556554228685286,0.285287910130009,0.0,0.0,0.3887695657936874,
0.06181670434690158,0.07947606770958693,0.0,0.0,0.2635388606041955,0.0,0.0012099212741905063,0.24086920096494246,0.22202170895565843,0.3045541944916508,0.0,0.393635532132933,0.0,0.21676511778983354,0.06452216240671405,0.1735231200657381,0.0,0.11006573664866437,0.1326185921298375,0.1503358327906099,0.0,0.1374443967171466,0.0,0.1976140808587843,0.12387547245708319,0.0,0.0,0.0,0.0,0.04523666474087662,0.27597224343474736,0.0,0.0,0.0,0.0,0.1164161641905821,0.4190960583671739,0.3584225294154919,0.0,0.0,0.0,0.0,0.0,0.0057530252803488224,0.26708527583352293,0.0,0.0,0.017660356067210614,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.408744884497944,0.38280200115023777,0.409807787096367,0.06973967703402817,0.019572765299143313,0.0,0.10703440915614948,0.03675093232295179,0.0538585348927203,0.0,0.11526125943008658,0.0549353102935175,0.0,0.035588409791600384,0.09306442446020213,0.056223570183624005,0.006103164425280028,0.07977628666685632,0.026212318288102665,0.0958692518652704,0.0,0.047476012124128886,0.0,0.0510202891007836,0.013929228841529806,0.0,0.0,0.0,0.0,0.00275597920313686,0.10172659009104379,0.0,0.0,0.0,0.011203837990201748,0.11960237803781126,0.01732516327457745,0.024791283812923837,0.0,0.0,0.0,0.0,0.0,0.0,0.10014806367459528,0.0,0.0,0.017243908068998337,
Failed Tasks: {0=43, 1=61, 2=49, 3=48}
