0.6346787169793932,0.0,0.3607180828895302,0.17396797002711528,0.03864645963508284,0.1552494248641736,0.230223529413915,0.3153950096128959,0.14521364912444135,0.49224342020520595,0.6074734609453447,0.5575108056168219,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.09818720941035208,0.04579216031481037,0.0,0.0,0.0,0.03145596871614309,0.0,0.1307354433187884,0.20979673349262562,0.0,0.0,0.10666056154370374,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.004323327217702122,0.013801165465821441,0.038073779983434974,0.04564773472535677,0.052845141063064816,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FOR Replication 
2
mkdir
